address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Main Street, Gisr El Swis",Clinics,1,1,71 ,1,2020,Super lux,Main Street,"532,000"
"Main Street, Gisr El Swis",Stores,,,31 ,Super lux,Main Street,,,"1,240,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Apartments,2,2,120 ,1,2020,Super lux,Main Street,"650,000"
Obour Buildings,Furnished Apartment,3,2,180 ,12,1990,Super lux,Main Street,"1,850,000"
"Stella Heliopolis, Compounds in Heliopolis",Villas,4,3,427 ,2020,Lux,,,"4,000,000"
"New Nozha, New Nozha",Apartments,2,1,96 ,5,2021,Semi Finished,Main Street,"375,000"
"El Khalifa EL Mahmoun, Heliopolis - Masr El Gedida",Stores,,,235 ,Semi Finished,Main Street,,,"10,000,000"
"Main Street, Gisr El Swis",Medical,16,8,500 ,8,2020,Super lux,,"4,000,000"
"New Nozha, New Nozha",Apartments,2,1,149 ,4,2021,Super lux,,"1,500,000"
"New Nozha, New Nozha",Apartments,3,1,120 ,Ground,2021,Super lux,,"250,000"
كمبوند التسع عمارات - مصر الجديدة - القاهرة,Apartments,3,1,100 ,3,Super lux,Side Street,,"900,000"
"Safeer, Heliopolis - Masr El Gedida",Apartments,3,2,210 ,3,Super lux,Main Street,,"2,800,000"
"Saqr Korayesh, Masakn Sheraton",Apartments,3,1,110 ,3,2021,Super lux,,"1,050,000"
"Main Street, Gisr El Swis",House / Home,10,5,90 ,2020,Super lux,,,"1,700,000"
"New Nozha, New Nozha",Apartments,3,2,160 ,4,2021,Super lux,Main Street,"670,000"
"Main Street, Gisr El Swis",Apartments,3,1,130 ,1,2020,Semi Finished,Main Street,"360,000"
"Main Street, Gisr El Swis",Apartments,3,2,250 ,7,2020,Super lux,Main Street,"1,500,000"
"Main Street, Gisr El Swis",Apartments,3,2,140 ,2,2020,Super lux,Main Street,"525,000"
"Main Street, Gisr El Swis",Building,,,180 ,2020,Super lux,Side Street,,"5,000,000"
"Mecca St., New Nozha",Apartments,2,1,105 ,Ground,2021,Extra super lux,Main Street,"1,100,000"
"Main Street, Gisr El Swis",Commercial,,,160 ,Super lux,Main Street,,,"600,000"
"Main Street, Gisr El Swis",Apartments,3,1,200 ,Ground,2020,Super lux,Main Street,"900,000"
"Main Street, Gisr El Swis",Stores,,,60 ,Super lux,Main Street,,,"900,000"
"Main Street, Gisr El Swis",Apartments,3,1,140 ,6,2020,Semi Finished,Main Street,"525,000"
"Main Street, Gisr El Swis",Apartments,3,1,125 ,3,2020,Super lux,Main Street,"320,000"
"Main Street, Gisr El Swis",Apartments,2,1,120 ,1,2020,Super lux,Main Street,"850,000"
"El Ismailia Squarer, Heliopolis - Masr El Gedida",Building,,,972 ,Super lux,Main Street,,,"28,000,000"
صلاح سالم مصر الجديدة - كمبوند التسع عمارات,Apartments,3,2,200 ,3,1990,Super lux,,"2,200,000"
"Al Nazaha St., New Nozha",Full Floor,3,2,185 ,4,1995,Super lux,Side Street,"1,250,000"
"Main Street, Gisr El Swis",Apartments,3,1,130 ,2,2020,Super lux,Main Street,"380,000"
"Main Street, Gisr El Swis",Apartments,1,1,165 ,Ground,2020,Super lux,Main Street,"450,000"
"El-Sheikh Mohammed El-Mahdi St., Ard El Golf",Apartments,3,2,220 ,1,1996,Super lux,Main Street,"2,200,000"
شيراتون مصر الجديدة، القاهرة الكبرى,Apartments,3,1,140 ,1,1998,Without Finish,Side Street,"1,100,000"
كمبوند التسع عمارات - مصر الجديدة - القاهرة,Apartments,3,2,200 ,9,1991,Super lux,Side Street,"2,200,000"
"El Mosheer Ahmed Ismail St., Masakn Sheraton",Apartments,3,3,248 ,1,2020,Semi Finished,Garden,"3,750,000"
"Main Street, Gisr El Swis",Duplex,3,1,200 ,2,2020,Super lux,Main Street,"800,000"
"Galal Bahnasi St., New Nozha",Apartments,2,1,100 ,4,Super lux,Garden,,"1,050,000"
"New Nozha, New Nozha",Apartments,3,2,140 ,10,2020,Without Finish,Main Street,"240,000"
"Mohammed El-Sebaey St., New Nozha",Apartments,3,2,175 ,5,2009,Super lux,Main Street,"1,250,000"
"Abd Al Hamid Abou Hief St., Heliopolis Square",Apartments,2,1,80 ,1,1970,Semi Finished,Side Street,"1,000,000"
"Main Street, Gisr El Swis",Furnished Apartment,3,2,140 ,7,2002,Super lux,Main Street,"890,000"
"Main Street, Gisr El Swis",Apartments,2,1,90 ,3,2020,Super lux,Main Street,"350,000"
"New Nozha, New Nozha",Separate Villa,11,10,767 ,Semi Finished,Main Street,,,"12,890,000"
"El Khalifa EL Mahmoun, Heliopolis - Masr El Gedida",Apartments,4,3,250 ,2,2000,Super lux,Side Street,"3,000,000"
"Ibn Sender Square, Gisr El Swis",Apartments,3,2,165 ,8,2012,Super lux,Corner,"1,600,000"
"High City, El Orouba",Apartments,2,2,320 ,5,1988,Super lux,Main Street,"6,000,000"
"Street 18, Sheraton",Apartments,2,1,148 ,2,2021,Super lux,Side Street,"1,300,000"
"New Nozha, New Nozha",Apartments,3,1,125 ,2,2021,Super lux,Side Street,"410,000"
"El Nozha Street, Heliopolis - Masr El Gedida",Studio,1,1,75 ,5,2023,Semi Finished,Side Street,"1,100,000"
"Almaza, Almaza",Apartments,2,1,85 ,4,Super lux,,,"950,000"
عمارات العبور صلاح سالم,Offices,3,2,170 ,3,1987,Super lux,,"1,680,000"
"New Nozha, New Nozha",Apartments,3,2,190 ,2,2021,Super lux,,"1,900,000"
"El Hegaz St, El Mahkama Square",Building,,,750 ,1975,Super lux,Side Street,,"6,300,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Apartments,4,1,150 ,13,1991,Super lux,Garden,"1,600,000"
شارع بطرس غالي في روكسي,Stores,,,120 ,Extra super lux,Main Street,,,"5,000,000"
"New Nozha, New Nozha",Apartments,4,2,300 ,9,2020,Super lux,Main Street,"4,500,000"
"Main Street, Gisr El Swis",Apartments,3,2,165 ,1,2020,Super lux,Main Street,"850,000"
"Main Street, Gisr El Swis",Stores,,,35 ,Super lux,Main Street,,,"285,000"
"New Nozha, New Nozha",Apartments,2,1,105 ,1,2021,Super lux,Main Street,"1,150,000"
شارع جوزيف تيتو 1,Apartments,3,1,190 ,3,2003,Super lux,Main Street,"2,200,000"
"Main Street, Gisr El Swis",Apartments,3,1,130 ,9,2020,Super lux,Main Street,"600,000"
3 شارع سيد الحلو,Apartments,3,1,140 ,12,2015,Super lux,Corner,"430,000"
"Abd Allah Deraz St, Ard El Golf",Apartments,4,3,260 ,5,2013,Super lux,Corner,"3,950,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Land,,,115 ,Main Street,,,,"300,000"
Mohammed farid,Apartments,3,1,120 ,2,1940,Semi Finished,Back,"1,000,000"
"Obour Buildings, Heliopolis - Masr El Gedida",Apartments,3,1,160 ,9,1981,Lux,Main Street,"1,550,000"
"Main Street, Gisr El Swis",Apartments,2,1,120 ,10,2020,Semi Finished,Main Street,"145,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Villas,10,9,1000 ,2020,Super lux,Main Street,,"8,000,000"
Heliopolis,Apartments,1,2,71 ,Ground,2020,Extra super lux,Main Street,"1,577,000"
"Main Street, Gisr El Swis",Apartments,2,1,125 ,10,2020,Super lux,Main Street,"410,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Land,,,120 ,Main Street,,,,"300,000"
"New Nozha, New Nozha",Apartments,3,2,200 ,4,2021,Extra super lux,Main Street,"2,600,000"
عمارات العبور صلاح سالم المرحلة الثانية,Apartments,2,2,145 ,8,1989,Super lux,,"1,180,000"
"Main Street, Gisr El Swis",Apartments,2,2,120 ,1,2020,Super lux,Main Street,"650,000"
"Main Street, Gisr El Swis",Apartments,3,1,145 ,10,2020,Super lux,Main Street,"350,000"
"Other Neighborhoods In Heliopolis - Masr El Gedida, Heliopolis - Masr El Gedida",Other,,,670 ,Main Street,,,,"24,000,000"
"Abd Al Hamid Abou Hief St., Heliopolis Square",Apartments,2,1,80 ,1,1968,Semi Finished,Side Street,"1,000,000"
"Mohyee Al DIn Abou AL Ezz St., Almaza",Villas,6,3,500 ,1980,Super lux,Garden,,"20,000,000"
"Main Street, Gisr El Swis",Apartments,3,2,170 ,10,2020,Semi Finished,Main Street,"300,000"
"Main Street, Gisr El Swis",Apartments,3,1,120 ,2,2020,Super lux,Main Street,"370,000"
"New Nozha, New Nozha",Building,,,100 ,2019,Super lux,Main Street,,"1,450,000"
"Almaza, Almaza",Commercial Land,,,1055 ,Main Street,,,,"60,000"
"Main Street, Gisr El Swis",Apartments,2,1,110 ,10,2020,Super lux,Main Street,"250,000"
"Main Street, Gisr El Swis",Apartments,2,1,125 ,7,2020,Super lux,Main Street,"450,000"
