address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Mohamed Al Maqrif St., Eighth District",Apartments,3,3,250 ,2,1998,Super lux,Garden,"2,000,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,170 ,5,2020,Without Finish,Corner,"1,230,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,4,3,235 ,2,2020,Without Finish,Garden,"1,800,000"
"Abd El-Hameed Awad St., El Manteqah El Sadsa",Apartments,3,2,300 ,1,Super lux,Main Street,,"2,550,000"
"Al Sheikh Mohammed Al Nadi St., El Manteqah El Sadsa",Apartments,4,2,210 ,11,2019,Without Finish,Main Street,"1,730,000"
"Moustafa El Nahaas / Ali Amin, Nasr City",Apartments,3,1,150 ,8,1980,Super lux,Main Street,"1,300,000"
"El-Moshir Mohammed Aly Fahmy, El Waaha",Apartments,3,1,145 ,10,2019,Semi Finished,Main Street,"1,170,000"
"Makram Ebid St., Eighth District",Apartments,3,2,270 ,4,2000,Super lux,Corner,"2,650,000"
"St No. 9 - Al Waha City, El Waaha",Apartments,3,2,150 ,1,2001,Lux,Main Street,"1,400,000"
"Hosni Al Hadidi St., 8th Zone",Apartments,3,2,135 ,6,2012,Without Finish,Other,"1,250,000"
"Ahmed Fakhry, Nasr City",Apartments,4,2,200 ,9,2008,Super lux,Side Street,"1,850,000"
"Al Seheymi St., 1st Zone",Mall,,,100 ,2015,Without Finish,,,"55,000,000"
"Ibrahim Shehata St, 9th Zone",Apartments,2,1,110 ,1,2010,super_lux,,"750,000"
"Gamal Al Din Dwidar St., 8th Zone",Apartment with Garden,3,2,215 ,1,Super lux,Back,,"1,800,000"
"Makram Ebeid, Nasr City",Apartments,3,3,245 ,5,2013,Super lux,Main Street,"2,400,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,205 ,10,2020,Without Finish,Main Street,"1,350,000"
"Moustafa Abd Al Sameea St., 8th Zone",Apartments,3,2,135 ,5,2010,Without Finish,Other,"1,300,000"
"Tawfiq City, Nasr City",Apartments,3,3,285 ,9,Super lux,,,"2,850,000"
"Mohammed Metwally El-Shaarawy St., 10th Zone",Apartments,3,2,209 ,4,2008,Super lux,Main Street,"1,400,000"
"Al Sheikh Mohammed Al Nadi St., El Manteqah El Sadsa",Apartments,3,1,170 ,11,2019,Without Finish,Main Street,"1,330,000"
"Taha Al Dinari St, Seventh District",Residential Land,,,300 ,,,,,"9,000,000"
"Masakn El Dobat, Zahraa Nasr City",Stores,,,12 ,Super lux,Main Street,,,"250,000"
"Mohammed Metwally El-Shaarawy St., 10th Zone",Apartments,2,1,115 ,1,2010,Super lux,Main Street,"780,000"
"El Nasr Road, Nasr City",Clinics,2,2,70 ,4,2015,Extra super lux,Garden,"3,150,000"
"Al Batrawi St., 1st Zone",Apartments,3,3,210 ,9,2010,Super lux,Other,"2,100,000"
"Mohammed Hasan El-Gamal St., El Manteqah El Sadsa",Apartments,4,2,220 ,3,2015,Super lux,Main Street,"1,700,000"
"El-Sawaf St., 9th Zone",Apartments,3,2,150 ,10,2012,Semi Finished,Side Street,"850,000"
"El-Lewaa Mahmoud St., 10th Zone",Apartments,3,2,185 ,8,2010,Without Finish,,"1,100,000"
"El-Sawaf St., 9th Zone",Apartments,3,3,195 ,1,2012,Without Finish,Main Street,"1,200,000"
"El-Lewaa Mahmoud St., 10th Zone",Apartments,3,2,195 ,8,2013,Without Finish,Other,"1,225,000"
"Other Neighborhood In Nasr City, Nasr City",Apartments,3,2,195 ,7,Semi Finished,,,"1,500,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,185 ,8,2020,Without Finish,Main Street,"1,250,000"
"Ahmed Fakhry, Nasr City",Apartments,4,2,200 ,9,2008,Super lux,Side Street,"1,850,000"
"El-Sawaf St., 9th Zone",Apartments,3,2,160 ,1,2012,Without Finish,,"1,000,000"
"Dr Hassan Ibrahim St., El Manteqah El Sadsa",Furnished Apartment,3,2,160 ,5,1985,Super lux,Main Street,"1,100,000"
Nasr city,Commercial,,,150 ,Super lux,Side Street,,,"4,350,000"
"El-Lewaa Mahmoud St., 10th Zone",Apartments,3,2,185 ,8,2012,Without Finish,,"1,100,000"
عمارة ٤ بلوك ٨ ، الواحة ، مدينة نصر,Apartments,3,2,150 ,6,2014,Semi Finished,Main Street,"910,000"
"Other Neighborhood In Nasr City, Nasr City",Apartments,2,1,118 ,7,2011,Super lux,Main Street,"920,000"
New Cairo,Apartments,4,2,221 ,4,2022,Semi Finished,Main Street,"4,624,000"
"Mahdy Arafa Axis, El Waaha",Residential Land,,,505 ,,,,,"6,500,000"
"شقة بمدينة الواحة عمارة ٤ بلوك ٨ ، الدور السادس ١٥٠ متر عمارة مكونة من ١٠ ادوار ، نصف تشطيب, يوجد اسانسير و مدخل فاخر جدا ، مكونة من ٣ غرف ، مطبخ ، حمامين ، بلكونتين، و صالة ،خلف اسواق الوديان سوبرماركت فود لاند موقع مميز بجانب المشير طنطاوي و قريب من التجمع الخامس . السعر المطلوب ٩٢٠،٠٠٠ كاش ، قابل للتفاوض. الوسطاء يمتنعون",Apartments,3,2,150 ,6,2014,Semi Finished,Main Street,"910,000"
مصطفى النحاس/علي أمين، مدينة نصر,Apartments,4,3,300 ,4,2010,Lux,Main Street,"2,500,000"
"Moustafa El Nahaas / Ali Amin, Nasr City",Stores,,,45 ,Lux,Corner,,,"1,215,000"
"Abou Dawoud Al Zaheri St., El Manteqah El Sadsa",Apartments,3,2,210 ,1,2012,Semi Finished,Side Street,"1,850,000"
"Mamdouh Salem St., Emtidad Ramesses",Apartments,3,1,122 ,2,1985,Super lux,Main Street,"1,250,000"
"Al Moshir Tantawy Axis, Nasr City",Apartments,3,2,156 ,2,2018,Without Finish,Other,"1,250,000"
"Other Neighborhoods In Zahraa Nasr City, Zahraa Nasr City",Apartments,3,2,135 ,6,2008,Extra super lux,Main Street,"460,000"
"Mostafa Riyad St., 1st Zone",Duplex,3,3,360 ,Ground,Extra super lux,Garden,,"5,000,000"
"Other Neighborhoods In Zahraa Nasr City, Zahraa Nasr City",Apartments,2,1,155 ,3,2018,Super lux,Main Street,"400,000"
"Zakir Hussain / El Mithak, Nasr City",Apartments,3,2,230 ,4,2005,Super lux,Main Street,"2,300,000"
عمارات الفتح بجوار حي السفارات بعد شركة انبي,Apartments,3,1,126 ,2,Lux,Side Street,,"850,000"
"Ahmed Fakhry St., El Manteqah El Sadsa",Apartments,4,4,300 ,9,2015,Semi Finished,Garden,"3,500,000"
"Abbas El Akkad, Nasr City",Apartments,3,2,120 ,Ground,1994,Super lux,Garden,"990,000"
Nasr City,Clinics,2,1,54 ,Ground,2021,Extra super lux,Main Street,"1,782,000"
Nasr City,Clinics,2,1,58 ,Ground,2021,Extra super lux,Main Street,"1,914,000"
Nasr City,Clinics,2,1,127 ,Ground,2021,Extra super lux,Main Street,"4,191,000"
"Makram Ebeid St., El Manteqah El Sadsa",Apartments,3,2,230 ,11,1997,Super lux,Garden,"1,950,000"
Nasr City,Apartments,3,2,170 ,5,2025,Extra super lux,Main Street,"1,309,000"
"Mohamed Youssef Moussa St., 1st Zone",Apartments,3,3,2500 ,10,2021,Semi Finished,Main Street,"2,700,000"
"El-Sawaf St., 9th Zone",Apartments,3,2,185 ,1,2010,Without Finish,Main Street,"1,100,000"
Nasr City,Apartments,3,2,170 ,5,2025,Extra super lux,Main Street,"1,309,000"
Nasr City,Clinics,2,1,55 ,Ground,2021,Extra super lux,Main Street,"1,815,000"
"Al Moshir Tantawy Axis, Nasr City",Grave,,,20 ,Main Street,,,,"120,000"
Nasr City,Clinics,2,1,58 ,1,2021,Extra super lux,Main Street,"1,914,000"
Nasr City,Apartments,3,2,170 ,4,2025,Extra super lux,Main Street,"1,309,000"
Nasr City,Apartments,3,2,175 ,3,2025,Extra super lux,Main Street,"1,480,000"
Nasr City,Clinics,2,1,104 ,Ground,2021,Extra super lux,Main Street,"3,432,000"
"El Sefarat Neighborhood, El Sefarat Neighborhood",Apartments,2,2,176 ,10,2010,Super lux,,"1,650,000"
"International Garden, Nasr City",Apartments,2,1,130 ,11,1994,Super lux,Main Street,"900,000"
"Nagy Nasr St., 10th Zone",Apartments,3,2,190 ,4,Super lux,Corner,,"1,240,000"
"Other Neighborhoods In Zahraa Nasr City, Zahraa Nasr City",Apartments,2,1,155 ,3,2017,Super lux,Side Street,"390,000"
"Al Moshir Tantawy Axis, Nasr City",Apartments,2,1,80 ,6,2021,Semi Finished,Side Street,"440,000"
Nasr City,Apartments,3,2,170 ,6,2025,Extra super lux,Main Street,"1,309,000"
"Masakn El Dobat, Zahraa Nasr City",Apartments,2,1,86 ,5,2012,Super lux,Side Street,"550,000"
"Mostafa El Nahas St., Sixth District",Stores,,,80 ,Super lux,Main Street,,,"3,400,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,4,3,235 ,2,2020,Without Finish,Garden,"1,800,000"
"Al Moshir Tantawy Axis, Nasr City",Apartments,3,1,150 ,7,2021,Semi Finished,Side Street,"900,000"
"Al Sheikh Mohammed Al Nadi St., El Manteqah El Sadsa",Apartments,3,1,170 ,11,2019,Semi Finished,Main Street,"1,330,000"
"Hassan El Maamoun, Nasr City",Apartments,4,2,205 ,6,2019,Without Finish,Main Street,"2,450,000"
"Hossam El-Deen Basiouny St., 9th Zone",Apartments,3,2,195 ,5,2020,Without Finish,Main Street,"1,650,000"
"Al Moshir Tantawy Axis, Nasr City",Apartments,2,1,105 ,5,2021,Semi Finished,Side Street,"580,000"
"Hassan El Maamoun, Nasr City",Apartments,4,3,245 ,6,2019,Without Finish,Main Street,"2,600,000"
"True Compound - El Mansour Development, Compounds in Nasr City",Apartments,3,2,124 ,3,2023,Semi Finished,Main Street,"1,104,490"
"Al Sheikh Mohammed Al Nadi St., El Manteqah El Sadsa",Apartments,4,2,210 ,11,2019,Semi Finished,Main Street,"1,730,000"
"Ahmed El-Zomor St., 9th Zone",Apartments,3,2,200 ,9,2010,Super lux,Main Street,"1,250,000"
"El Sefarat Neighborhood, El Sefarat Neighborhood",Apartments,3,1,160 ,6,2000,Super lux,,"1,250,000"
"Al Moshir Tantawy Axis, Nasr City",Apartments,3,2,118 ,8,2021,Semi Finished,Side Street,"700,000"
مدينه نصر حي الواحة بجوار ارض الجامعه الصينيه,Apartments,3,2,128 ,5,2030,Semi Finished,,"1,110,000"
"Al Moshir Tantawy Axis, Nasr City",Apartments,3,1,125 ,2,2021,Semi Finished,Side Street,"650,000"
"Al Sheikh Mohammed Al Nadi St., El Manteqah El Sadsa",Apartments,2,1,135 ,2,1990,Super lux,Main Street,"900,000"
"Al Moshir Tantawy Axis, Nasr City",Grave,,,20 ,Main Street,,,,"120,000"
"Dr Naguib Mahfouz St., 8th Zone",Apartments,3,2,217 ,12,1995,Super lux,Main Street,"1,250,000"
"Zakareya Othman St., 8th Zone",Apartments,4,2,220 ,1,1998,Super lux,Main Street,"1,300,000"
"Zakareya Othman St., 8th Zone",Apartments,3,2,200 ,7,1993,Super lux,Main Street,"1,300,000"
"Abd El-Aziz Eissa St., 9th Zone",Apartments,3,2,190 ,3,2020,Without Finish,Garden,"1,550,000"
"Al Moshir Tantawy Axis, Nasr City",Stores,,,59 ,Semi Finished,Side Street,,,"1,500,000"
"Al Moshir Tantawy Axis, Nasr City",Grave,,,40 ,Main Street,,,,"220,000"
١٩ جمال الدين عفيفى على حديقة الورد - مدينة نصر,Apartments,3,2,210 ,6,1990,Super lux,Garden,"2,000,000"
