address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
El Sherouk,Villas,4,3,225 ,2025,Extra super lux,Main Street,,"3,850,000"
El Shorouk City,Apartments,3,3,159 ,1,2024,Lux,Main Street,"1,794,300"
الشروق 2000، كمبوند بمدينة الشروق,Villas,3,5,550 ,2021,Super lux,Garden,,"6,760,000"
El Shorouk City,Town House,3,2,235 ,2030,Extra super lux,Pool,,"4,671,800"
"Yasmeen, Compounds in 6 October",Apartments,3,2,170 ,2,2000,Super lux,Side Street,"750,000"
El Shorouk City,Duplex,3,3,235 ,Ground,2024,Lux,Main Street,"2,622,750"
El Shorouk City,Apartments,4,3,210 ,3,2017,Semi Finished,Main Street,"2,249,100"
"Alborouj Compound - Imkan Misr, Compounds in Elshorouk City",Apartments,2,2,134 ,6,2021,Extra super lux,,"1,856,566"
New Heliopolis,Apartments,4,1,182 ,3,2023,Extra super lux,Main Street,"3,494,000"
New Heliopolis,Apartment with Garden,3,1,162 ,3,2023,Semi Finished,Main Street,"2,483,000"
"مدينة الشروق, Greater Cairo",Apartment with Garden,3,2,165 ,1,2021,Semi Finished,Garden,"700,000"
El Shorouk City,Town House,4,3,363 ,2024,Extra super lux,Main Street,,"4,400,000"
"مدينة الشروق, Greater Cairo",Town House,3,3,220 ,1999,Semi Finished,Garden,,"2,950,000"
"Neighborhood 4, Hai El Andalous - First Neighborhood East",Stores,,,34 ,Semi Finished,Main Street,,,"900,000"
El Sherouk,Villas,5,4,470 ,2025,Extra super lux,Main Street,,"5,500,000"
El Shorouk City,Penthouse,3,3,300 ,3,2022,Semi Finished,Main Street,"2,809,200"
El Shorouk City,Apartments,3,2,219 ,1,2022,Semi Finished,Back,"2,728,932"
El Shorouk City,Town House,3,3,245 ,2030,Extra super lux,Pool,,"4,870,600"
New Heliopolis,Apartments,3,1,164 ,2,2023,Semi Finished,Main Street,"3,280,000"
New Heliopolis,Apartments,4,1,183 ,3,2030,Semi Finished,Main Street,"3,641,000"
El Shorouk City,Apartments,3,1,230 ,3,2021,Extra super lux,Main Street,"2,933,850"
Al Shorouk City,Apartments,3,3,189 ,4,2020,Without Finish,Garden,"2,100,000"
El Sherouk,Villas,4,3,340 ,2025,Extra super lux,Main Street,,"3,978,680"
El Shorouk City,Penthouse,3,3,311 ,3,2022,Semi Finished,Back,"2,876,618"
El Shorouk City,Stores,,,18 ,Extra super lux,Main Street,,,"1,644,534"
New Heliopolis,Apartments,3,1,162 ,4,2023,Semi Finished,Main Street,"2,398,000"
New administrative Capital,Medical,1,1,76 ,2,2022,Extra super lux,Main Street,"2,386,070"
El Shorouk City,Town House,3,3,242 ,2022,Super lux,Garden,,"5,004,273"
El Sherouk,Villas,5,4,309 ,2025,Extra super lux,Main Street,,"4,250,000"
El Shorouk City,Apartments ,3,3,183 ,1,2022,Semi Finished,Back,"2,183,304"
El Shorouk City,Town House,3,3,245 ,2030,Extra super lux,Pool,,"4,870,600"
El Shorouk City,Apartments,2,2,125 ,2,2024,Lux,Main Street,"1,411,250"
El Shorouk City,Apartment with Garden,3,1,222 ,Ground,2022,Semi Finished,Garden,"1,778,667"
El Shorouk City,Apartments,4,3,230 ,1,2017,Semi Finished,Main Street,"2,933,850"
El Shorouk City,Apartments,3,2,210 ,1,2022,Semi Finished,Main Street,"2,672,460"
El Shorouk City,Apartment with Garden,4,3,265 ,Ground,2017,Semi Finished,Main Street,"3,301,540"
El Shorouk City,Apartments,3,2,180 ,2,2030,Extra super lux,Main Street,"2,315,200"
El Shorouk City,Penthouse,3,3,335 ,3,2017,Semi Finished,Back,"3,062,256"
El Shorouk City,Apartment with Garden,3,2,173 ,Ground,2022,Semi Finished,Garden,"1,916,103"
El Shorouk City,Apartments,3,2,217 ,1,2022,Semi Finished,Main Street,"2,646,478"
El Shorouk City,Twin House,3,3,300  ,2030,Extra super lux,Pool,,"5,964,000"
El Shorouk City ,Apartment with Garden,3,3,164 ,Ground,2022,Semi Finished,Garden,"2,598,292"
El Shorouk City,Apartment with Garden,3,3,315 ,Ground,2022,Semi Finished,Garden,"3,239,675"
El Shorouk City,Stores,,,26 ,Extra super lux,Main Street,,,"2,375,438"
El Shorouk City,Apartment with Garden,3,3,234 ,Ground,2022,Semi Finished,Garden,"2,792,800"
El Shorouk City,Twin House,3,3,300 ,2030,Extra super lux,Pool,,"5,964,000"
New Heliopolis,Apartments,4,1,178 ,3,2023,Semi Finished,Main Street,"2,704,000"
New Cairo,Clinics,1,1,53 ,3,2018,Lux,Main Street,"2,091,800"
El Shorouk City,Apartments,3,2,210 ,1,2022,Semi Finished,Main Street,"2,672,460"
El Shorouk City,Town House,3,3,235 ,2030,Extra super lux,Pool,,"4,671,800"
El Sherouk,Villas,5,4,309 ,2025,Extra super lux,Main Street,,"4,589,158"
El Shorouk City,Twin House,3,3,300 ,2030,Extra super lux,Pool,,"5,964,000"
El Shorouk City,Twin House,3,3,300 ,2030,Extra super lux,Pool,,"5,964,000"
New Heliopolis,Apartment with Garden,3,1,142 ,2,2023,Semi Finished,Main Street,"2,095,000"
El Shorouk City,Stores,,,33 ,Extra super lux,Main Street,,,"3,014,979"
El Shorouk City,Penthouse,3,2,312 ,3,2021,Extra super lux,Main Street,"4,066,400"
New Heliopolis,Apartments,3,1,139 ,2,2023,Semi Finished,Main Street,"2,728,000"
New Heliopolis,Apartments,3,1,160 ,2,2023,Semi Finished,Main Street,"2,359,000"
El Shorouk City,Stores,,,59 ,Extra super lux,Main Street,,,"5,390,417"
El Shorouk City,Penthouse,3,2,304 ,3,2021,Extra super lux,Main Street,"4,246,875"
New Heliopolis,Apartments,3,1,140 ,3,2030,Lux,Main Street,"2,742,000"
El Shorouk City,Apartments,3,2,183 ,1,2022,Semi Finished,Back,"2,185,615"
El Shorouk City,Twin House,4,3,300 ,2030,Extra super lux,Pool,,"5,964,000"
New Heliopolis,Apartment with Garden,2,1,123 ,3,2023,Semi Finished,Main Street,"2,661,000"
El Sherouk,Villas,4,3,309 ,2025,Extra super lux,Main Street,,"4,420,000"
"Neighbourhood 2, Hai El Nargs - Fifth Zone",Apartments,3,2,138 ,3,2021,Semi Finished,Back,"600,000"
New Heliopolis,Apartments,3,1,160 ,3,2023,Semi Finished,Main Street,"3,153,000"
"Neighbourhood 2, Hai El Orkeed - First Zone",Apartments,2,2,130 ,1,2005,Super lux,Main Street,"730,000"
New Heliopolis,Apartments,2,1,122 ,2,2023,Extra super lux,Main Street,"2,336,000"
على طريق الحرية,Commercial,,,46 ,Without Finish,,,,"1,288,000"
New Heliopolis,Apartments,3,1,158 ,2,2023,Semi Finished,Main Street,"2,436,000"
5 دقائق من بوابة 2 الشروق,Stores,,,46 ,Without Finish,,,,"1,288,000"
"May Fair, Compounds in Elshorouk City",Villas,5,6,750 ,Super lux,Garden,,,"8,000,000"
"Neighbourhood 1, Hai El Nargs - Fifth Zone",Apartments,4,4,227 ,3,Semi Finished,Garden,,"992,500"
"Neighbourhood 2, Hai El Banafsg - Ninth Zone",Apartments,3,3,180 ,2,2020,Semi Finished,Main Street,"864,000"
المستشفي الدولي الخاصه الجديده - جامع عباد الرحمن,Apartment with Garden,3,3,205 ,2018,Semi Finished,,,"1,000,000"
"Neighbourhood 1, Hai Tulip - Sixth Zone",Apartments,3,3,184 ,2,2020,Semi Finished,Corner,"940,000"
"Neighbourhood 2, Hai El Orkeed - First Zone",Apartments,3,3,205 ,3,2020,Semi Finished,Main Street,"1,160,000"
el patio casa,Apartment with Garden,4,3,275 ,1,2019,Semi Finished,Pool,"2,775,000"
على طريق الحرية,Commercial,,,64 ,Without Finish,,,,"1,920,000"
"Neighbourhood 2, Hai El Zmourod - Seventh Neighborhood",Apartments,3,2,135 ,1,2020,Semi Finished,Back,"790,000"
"Granda Life Compound - Egygab, Compounds in Elshorouk City",Apartments,3,3,173 ,2,2020,Semi Finished,Garden,"2,350,000"
"Neighbourhood 1, Hai Gardinia - Fourth Zone",Apartments,2,1,100 ,Ground,Semi Finished,Back,,"500,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,3,146 ,3,2020,Semi Finished,Main Street,"1,546,000"
"Neighbourhood 3, Hai Gardinia - Fourth Zone",Apartments,3,3,184 ,3,2020,Semi Finished,Main Street,"9,750,000"
"Neighbourhood 2, Hai El Nargs - Fifth Zone",Apartment with Garden,3,3,157 ,3,2020,Semi Finished,Back,"780,000"
"Neighbourhood 2 G, Hai El Massa - Second Neighborhood West",Separate Villa,9,9,418 ,2007,Extra super lux,Garden,,"3,500,000"
"Neighbourhood 1, Hai El Orkeed - First Zone",Apartments,3,1,132 ,5,2020,Semi Finished,Main Street,"700,000"
"Neighbourhood 2 B, Hai El Massa - Second Neighborhood West",Apartment with Garden,2,1,100 ,Ground,2021,Semi Finished,Side Street,"560,000"
"Neighbourhood 3, Hai Gardinia - Fourth Zone",Apartments,3,3,184 ,3,2020,Semi Finished,Main Street,"975,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,2,3,129 ,2,2021,Semi Finished,Garden,"1,529,550"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,3,3,189 ,1,2021,Semi Finished,Garden,"2,382,750"
"Neighbourhood 2, Hai Tulip - Sixth Zone",Penthouse,4,3,203 ,3,2018,Semi Finished,Main Street,"860,000"
"Neighbourhood 2, Hai El Orkeed - First Zone",Penthouse,4,2,225 ,3,2012,Semi Finished,Back,"900,000"
divina gardens,Twin House,5,4,300 ,2019,Semi Finished,Garden,,"4,500,000"
"Neighbourhood 2, Hai El Lotus - Seventh Zone",Apartments,3,3,170 ,1,2020,Semi Finished,Main Street,"950,000"
"مدينة الشروق, Greater Cairo",Duplex,5,3,306 ,Ground,2016,Semi Finished,Main Street,"1,100,000"
"Neighbourhood 2, Hai El-Morgan - Fourth Neighborhood",Apartment with Garden,3,2,156 ,Ground,2019,Semi Finished,Corner,"900,000"
الشروق 2 المنطقة 5,Apartments,3,2,160 ,1,2012,Super lux,Main Street,"880,000"
"El Gamaa street, Shorouk, Cairo",Apartment with Garden,3,2,160 ,Ground,2010,Lux,Garden,"900,000"
"مدينة الشروق, Greater Cairo",Duplex,3,3,265 ,1,2020,Semi Finished,Main Street,"1,150,000"
"Compounds In El Shorouk City, Compounds in Elshorouk City",Duplex,5,3,410 ,3,2013,Super lux,Main Street,"2,450,000"
"Neighbourhood 1, Hai El Nargs - Fifth Zone",Penthouse,4,4,227 ,3,2018,Semi Finished,,"922,000"
"Compounds In El Shorouk City, Compounds in Elshorouk City",Villas,4,6,560 ,2010,Extra super lux,Main Street,,"13,000,000"
"Green Land, Compounds in Elshorouk City",Separate Villa,6,3,435 ,2010,Super lux,Main Street,,"7,000,000"
"Neighbourhood 2, Hai Tulip - Sixth Zone",Penthouse,4,4,203 ,3,2018,Semi Finished,,"860,000"
"Neighbourhood 2, Hai El Nargs - Fifth Zone",Apartments,3,3,205 ,1,2018,Semi Finished,,"910,000"
EL PATIO 5,Twin House,4,3,268 ,2020,Semi Finished,Garden,,"4,500,000"
"Neighbourhood 1, Hai El Nargs - Fifth Zone",Apartment with Garden,3,3,205 ,Ground,2030,Semi Finished,,"1,000,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Penthouse,3,3,159 ,3,2021,Semi Finished,Garden,"2,000,750"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartments,2,2,125 ,1,2021,Semi Finished,Garden,"1,570,250"
"Neighbourhood 2, Hai El Orkeed - First Zone",Apartments,3,3,212 ,1,2021,Semi Finished,Main Street,"1,187,000"
"El Shorouk Oasis, Compounds in Elshorouk City",Villas,4,4,360 ,Super lux,Main Street,,,"6,500,000"
"Neighbourhood 4, Hai El Fayrouz - Third Neighborhood West",Apartments,3,2,240 ,2,2021,Semi Finished,Garden,"1,350,000"
"مدينة الشروق, Greater Cairo",Apartments,4,3,230 ,1,2019,Semi Finished,Corner,"1,550,000"
"Neighbourhood 11, Hai Marbaila - Third Neighborhood East",Apartment with Garden,3,3,205 ,Ground,2021,Semi Finished,Garden,"1,271,000"
"Maadi View Compound - Maadi Group, Compounds in Elshorouk City",Apartment with Garden,3,3,161 ,Ground,2021,Semi Finished,Garden,"1,978,750"
