address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Area Z, Hadayek El Ahram",Apartments,3,2,172 ,3,2030,Semi Finished,Side Street,"665,000"
"Area T, Hadayek El Ahram",Apartments,3,1,110 ,1,2021,Super lux,Side Street,"450,000"
"Street 7, Hadayek El Ahram",Apartments,3,2,186 ,1,2016,Extra super lux,,"950,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,1,200 ,1,2030,Extra super lux,Main Street,"800,000"
"Area N, Hadayek El Ahram",Duplex,3,2,330 ,2,2018,Extra super lux,Side Street,"1,500,000"
"Area L, Hadayek El Ahram",Apartments,3,1,127 ,3,Super lux,Main Street,,"570,000"
"Area N, Hadayek El Ahram",Apartments,2,2,140 ,4,2009,Super lux,Other,"560,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,2,144 ,1,2013,Super lux,Side Street,"650,000"
"Area G, Hadayek El Ahram",Villas,5,3,220 ,2030,Super lux,Main Street,,"2,800,000"
"Area Z, Hadayek El Ahram",Apartments,3,2,172 ,3,2030,Semi Finished,Side Street,"665,000"
"Area W, Hadayek El Ahram",Apartments,3,2,180 ,2,2012,Super lux,Main Street,"925,000"
"Area A, Hadayek El Ahram",Apartments,3,2,135 ,5,2017,Super lux,Main Street,"690,000"
"Area T, Hadayek El Ahram",Apartments,3,2,175 ,3,2030,Super lux,Side Street,"900,000"
"Area W, Hadayek El Ahram",Apartment with Garden,3,3,170 ,Ground,2022,Super lux,Main Street,"1,150,000"
"Area B, Hadayek El Ahram",Apartments,3,2,190 ,3,2016,Extra super lux,Side Street,"1,080,000"
"Area Z, Hadayek El Ahram",Villas,3,2,280 ,2010,Super lux,Side Street,,"1,550,000"
"El-Gaish St., Hadayek El Ahram",Apartments,3,1,143 ,Ground,2019,Super lux,Back,"800,000"
"Street 4, Hadayek El Ahram",Apartment with Garden,3,2,250 ,Ground,2014,Super lux,Side Street,"1,400,000"
"Area A, Hadayek El Ahram",Villas,3,2,275 ,2030,Super lux,Side Street,,"1,450,000"
"Area L, Hadayek El Ahram",Villas,7,2,515 ,2030,Super lux,Side Street,,"3,500,000"
"Area G, Hadayek El Ahram",Apartments,3,1,265 ,3,2030,Extra super lux,Main Street,"1,200,000"
"Area A, Hadayek El Ahram",Apartments,3,2,200 ,5,2030,Super lux,Side Street,"750,000"
"Area B, Hadayek El Ahram",Apartments,3,2,190 ,3,2030,Extra super lux,Side Street,"1,080,000"
"Area W, Hadayek El Ahram",Apartments,3,2,180 ,2,2030,Super lux,Side Street,"750,000"
"El-Gaish St., Hadayek El Ahram",Apartments,2,2,125 ,1,2030,Super lux,Side Street,"581,250"
"Area A, Hadayek El Ahram",Apartments,3,2,175 ,4,2017,Super lux,Main Street,"860,000"
"Area N, Hadayek El Ahram",Apartments,3,2,220 ,6,2030,Extra super lux,Main Street,"700,000"
حدائق الاهرام البوابة الثانيه القديمة,Furnished Apartment,3,3,195 ,3,2013,Super lux,Side Street,"1,300,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,2,115 ,2,2021,Super lux,Side Street,"425,500"
حدائق الاهرام,Apartments,3,2,132 ,1,2030,Super lux,Main Street,"860,000"
"Area D, Hadayek El Ahram",Apartment with Garden,3,3,290 ,Ground,2007,Super lux,Main Street,"1,500,000"
"Area L, Hadayek El Ahram",Apartments,3,2,172 ,4,2018,Extra super lux,Main Street,"790,000"
"Ahmos Gate, Hadayek El Ahram",Apartments,3,2,175 ,4,2017,Extra super lux,Main Street,"850,000"
"E Area, Hadayek El Ahram",Apartments,3,2,190 ,3,2010,Super lux,Corner,"850,000"
"Area Z, Hadayek El Ahram",Apartments,3,2,192 ,2,2008,Super lux,Side Street,"840,000"
"Bis No.8 St., Hadayek El Ahram",Apartments,3,3,175 ,1,2013,Super lux,Side Street,"800,000"
"El-Gaish St., Hadayek El Ahram",Apartment with Garden,3,2,240 ,1,2021,Semi Finished,Side Street,"840,000"
"Area N, Hadayek El Ahram",Administrative,4,5,700 ,2005,Lux,Main Street,,"4,500,000"
"Area K, Hadayek El Ahram",Apartments,3,1,135 ,2,2016,Super lux,Main Street,"620,000"
"Ahmos Gate, Hadayek El Ahram",Apartments,3,2,130 ,5,2011,Super lux,Main Street,"650,000"
"Area T, Hadayek El Ahram",Apartments,3,2,185 ,3,2017,Super lux,Side Street,"900,000"
"Al Mantaka S, Hadayek El Ahram",Apartment with Garden,4,4,300 ,Ground,2016,Super lux,Corner,"1,800,000"
"Area L, Hadayek El Ahram",Apartments,3,2,165 ,5,2014,Super lux,Main Street,"700,000"
"Area S, Hadayek El Ahram",Apartments,3,3,310 ,3,2030,Super lux,Side Street,"1,800,000"
"Area T, Hadayek El Ahram",Furnished Apartment,3,2,160 ,2,2030,Super lux,Side Street,"740,000"
"Area N, Hadayek El Ahram",Apartments,3,2,165 ,1,2017,Super lux,Main Street,"750,000"
"Area K, Hadayek El Ahram",Apartments,3,2,173 ,4,2030,Semi Finished,Main Street,"830,400"
"Area T, Hadayek El Ahram",Apartments,3,2,170 ,3,2030,Super lux,Other,"770,000"
