address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Separate Villa,6,6,1104 ,2021,Extra super lux,Golf,,"52,500,000"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Twin House,4,4,321 ,2021,Super lux,Garden,,"10,000,000"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Separate Villa,6,6,710 ,2020,Super lux,Golf,,"45,000,000"
"South Zone C, Mokattam",Apartments,6,4,450 ,5,2000,Super lux,Side Street,"4,150,000"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Separate Villa,6,6,710 ,2019,Extra super lux,Golf,,"45,000,000"
"9 Side Compound - El Mansour Development, Compounds In Mokattam",Apartments,3,2,134 ,1,2020,Semi Finished,Main Street,"1,125,600"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Apartments,2,2,128 ,3,2020,Super lux,Golf,"3,700,000"
Uptown Cairo,Twin House,5,5,279 ,2017,Super lux,Garden,,"8,500,000"
Mokkatem,Twin House,5,5,279 ,2017,Super lux,Garden,,"8,500,000"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Separate Villa,7,7,1104 ,2021,Extra super lux,Golf,,"52,500,000"
"Hay Al Qusour, Al Hadaba Al Olya",Apartments,3,2,210 ,3,2021,Semi Finished,Other,"1,250,000"
Uptown Cairo,Twin House,5,5,279 ,2018,Extra super lux,Garden,,"8,500,000"
"Hay Al Qusour, Al Hadaba Al Olya",Apartments,3,2,133 ,2,2021,Semi Finished,Garden,"1,130,500"
Uptown Cairo,Town House,4,4,297 ,2021,Extra super lux,Garden,,"9,500,000"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Apartments,3,3,250 ,2,2020,Super lux,Garden,"5,650,000"
Uptown Cairo,Separate Villa,5,5,305 ,2021,Extra super lux,Garden,,"8,981,761"
Mokkatam,Apartments,,,78 ,Main Street,,,,"527,290"
Mokkatam,Apartments,3,2,172  ,4,2023,Extra super lux,Main Street,"1,520,750"
Mokkatam,Apartments,3,2, 175 ,4,2023,Extra super lux,Main Street,"1,401,800"
"Mokattam, Mokattam",Apartments,6,4,450 ,5,2000,Super lux,Side Street,"4,150,000"
Mokkatam,Apartments,4,1, 164 ,4,2023,Extra super lux,Main Street,"1,359,300"
Mokkatam,Apartments,2,1, 96 ,1,2023,Extra super lux,Main Street,"672,000"
Uptown Cairo,Separate Villa,6,6,478 ,2021,Super lux,Golf,,"33,500,000"
Mokkatam,Apartments,3,1,131 ,2,2023,Extra super lux,Main Street,"978,900"
Mokkatam,Apartments,3,1,128 ,2,2023,Extra super lux,Main Street,"896,000"
Mokkatam,Offices,1,1,45 ,2,2021,Extra super lux,Main Street,"990,000"
Mokkatam,Offices,2,1,47 ,1,2021,Extra super lux,Main Street,"1,034,000"
Mokkatam,Apartments,1,1, 78 ,Ground,2023,Extra super lux,Main Street,"543,720"
Mokkatam,Offices,1,1, 52 ,1,2021,Extra super lux,Main Street,"1,144,000"
Mokkatam,Stores,,,119 ,Main Street,,,,"2,138,000"
المقطم شارع ٩ عمارة البنك الاهلي القطري QNB,Apartments,3,2,270 ,3,2001,Super lux,Main Street,"3,000,000"
Mokkatam,Offices,2,1,50 ,2,2021,Extra super lux,Main Street,"1,100,000"
Mokkatam,Apartments,3,1,133 ,2,2023,Semi Finished,Main Street,"1,119,720"
Mokkatam,Apartments,3,1,133 ,1,2023,Semi Finished,Main Street,"1,137,150"
Mokkatam,Offices,3,2,44 ,2,2021,Extra super lux,Main Street,"979,000"
Mokkatam,Apartments,2,1,91 ,1,2023,Extra super lux,Main Street,"637,000"
"Al Mokatam, Masaken El Zilzal",Apartments,2,1,68 ,3,Lux,Corner,,"310,000"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Separate Villa,6,6,710 ,2020,Extra super lux,Golf,,"45,000,000"
Mokkatam,Apartments,3,1,134 ,2,2023,Semi Finished,Main Street,"1,125,600"
Mokkatam,Apartments,3,1,142 ,2,2023,Semi Finished,Main Street,"1,285,200"
المقطم,Separate Villa,5,5,305 ,2020,Extra super lux,Garden,,"8,523,339"
Mokkatam,Apartments,3,1,143 ,1,2023,Semi Finished,Main Street,"1,293,300"
"South Zone C, Mokattam",Duplex,3,3,280 ,Ground,2020,Semi Finished,Main Street,"2,000,000"
Al Mokattam,Apartments,2,1,150 ,1,2020,Lux,Main Street,"1,250,000"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Separate Villa,5,5,667 ,2021,Super lux,Golf,,"30,000,000"
"Uptown Cairo Compound - Emaar, Compounds In Mokattam",Apartment with Garden,3,3,236 ,Ground,2020,Extra super lux,Pool,"6,500,000"
Mokkatam,Apartments,3,1,134 ,1,2023,Semi Finished,Main Street,"1,117,180"
"Hay Al Qusour, Al Hadaba Al Olya",Apartments,3,2,210 ,3,2020,Semi Finished,Main Street,"1,365,000"
Mokkatam,Apartments,3,2,130 ,2,2023,Extra super lux,Main Street,"948,010"
Mokkatam,Apartments,3,2,140 ,2,2023,Extra super lux,Main Street,"1,030,400"
"Ard Al Mabahes, Mokattam",Building,,,409 ,Main Street,,,,"25,000,000"
"Street 17, Al Hadaba Al Olya",Apartments,3,2,190 ,2,2004,Super lux,Main Street,"1,650,000"
Mokkatam,Apartments,3,1,128 ,Ground,2023,Extra super lux,Main Street,"973,800"
