address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Maadi V Compound, Compounds in Maadi",Apartments,3,3,230 ,10,2016,Semi Finished,Main Street,"1,470,000"
داءري المعادي بجوار مودرن اكاديمي واما نادي الصيد مباشرة,Administrative,5,4,200 ,2,2018,Semi Finished,,"3,000,000"
"Compounds In Maadi, Compounds in Maadi",Apartments,2,1, 103 ,5,2023,Semi Finished,Pool,"947,600"
"First Neighborhood, Zahraa El Maadi",Apartments,2,2,92 ,4,2021,Semi Finished,Main Street,"874,000"
"Bavaria Town, Compounds in Maadi",Corporate Branch,5,4,200 ,3,2018,Extra super lux,,"4,000,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,144 ,4,2019,Semi Finished,Garden,"1,250,000"
"Compounds In Maadi, Compounds in Maadi",Apartments,2,1,117 ,4,2023,Semi Finished,Main Street,"1,053,000"
"Tijan, Compounds in Maadi",Apartments,3,1,169 ,9,2020,Semi Finished,Other,"1,521,000"
"Grand Gate, Compounds in Maadi",Apartment with Garden,2,1,155 ,Ground,2018,Super lux,Garden,"1,459,000"
"Compounds In Maadi, Compounds in Maadi",Apartments,3,2,205 ,9,2016,Semi Finished,Main Street,"1,230,000"
"Degla Elegance Compound - Souroh Al Taybeen, Compounds in Maadi ",Apartments,3,2,145 ,5,2021,Semi Finished,Main Street,"1,232,500"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,3,205 ,7,2030,Super lux,Main Street,"1,700,000"
"First Neighborhood, Zahraa El Maadi",Apartments,4,3,170 ,6,2021,Semi Finished,Garden,"1,615,000"
Maadi,Apartments,3,2,170 ,2,2024,Super lux,Main Street,"3,800,000"
Maadi,Apartments,3,2,300 ,2,2021,Super lux,Main Street,"3,800,000"
Maadi,Apartments,3,2,260 ,2,2021,Super lux,Main Street,"4,000,000"
Maadi,Apartments,4,2,300 ,3,2021,Super lux,Main Street,"4,500,000"
Maadi,Apartments,4,2,360 ,2,2024,Super lux,Main Street,"5,600,000"
Maadi,Apartments,3,1,200 ,2,2021,Super lux,Main Street,"2,400,000"
Maadi,Apartments,3,2,147 ,2,2021,Extra super lux,Garden,"1,352,400"
Maadi,Apartments,4,2,142 ,3,2021,Extra super lux,Garden,"1,306,400"
Maadi,Apartments,3,1,145 ,2,2021,Extra super lux,Garden,"1,334,000"
Maadi,Apartments,3,2,220 ,2,2021,Super lux,Main Street,"3,800,000"
Maadi,Apartments,3,2,170 ,2,2021,Extra super lux,Garden,"1,564,000"
Maadi,Apartments,3,1,179 ,2,2021,Extra super lux,Garden,"1,646,800"
Maadi,Apartments,4,1,159 ,2,2021,Extra super lux,Garden,"1,462,800"
Maadi,Apartments,3,2,296 ,2,2021,Super lux,Main Street,"2,960,000"
"Bitcho American City, Compounds in Maadi",Apartments,2,1,105 ,6,2005,Lux,Back,"520,000"
"Maadi V Compound, Compounds in Maadi",Apartments,3,2,133 ,3,2021,Super lux,Side Street,"1,250,000"
Maadi,Apartments,3,1,157 ,2,2021,Extra super lux,Garden,"1,444,400"
New Cairo,Apartment with Garden,4,2,185 ,Ground,2017,Semi Finished,Main Street,"1,850,000"
Maadi,Apartments,3,1,135 ,2,2021,Extra super lux,Garden,"1,242,000"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,4,3,290 ,11,2017,Semi Finished,Main Street,"2,500,000"
Maadi,Apartments,3,2,143 ,3,2021,Extra super lux,Garden,"1,315,600"
"Bavaria Town, Compounds in Maadi",Apartments,2,2,120 ,1,2007,Semi Finished,Side Street,"975,000"
New Cairo,Apartments,4,1,185 ,2,2017,Semi Finished,Main Street,"1,295,000"
Maadi,Apartments,2,1,78 ,2,2021,Extra super lux,Garden,"717,600"
"Other Neighborhoods In El Maadi, El Maadi",Apartments,3,2,200 ,5,2030,Super lux,Side Street,"1,650,000"
كمبوند بالمعادي/بافاريا تاون,Apartments,3,3,210 ,10,2010,Semi Finished,Main Street,"1,300,000"
"Bavaria Town, Compounds in Maadi",Apartments,3,3,230 ,1,2007,Semi Finished,Main Street,"1,350,000"
New Cairo,Apartments,4,1,189 ,2,2017,Semi Finished,Main Street,"1,323,000"
Maadie,Apartment with Garden,3,2,155 ,6,2021,Extra super lux,Main Street,"1,650,000"
"El Maadi County, Compounds in Maadi",Apartments,2,2,105 ,5,2021,Without Finish,Main Street,"1,386,000"
Maadi,Apartments,1,2,124 ,4,2030,Extra super lux,Nile,"7,638,600"
Maadi,Apartments,3,1,168 ,2,2021,Extra super lux,Garden,"1,545,600"
"Zahraa El Maadi St, Zahraa El Maadi",Apartments,3,2,255 ,5,2015,Super lux,Main Street,"3,250,000"
Maadie,Apartments,3,4,205 ,4,2021,Extra super lux,Main Street,"2,050,000"
زهراء المعادي,Apartments,3,2,192 ,6,2021,Super lux,Main Street,"2,200,000"
كارفور المعادي,Penthouse,2,2,177 ,11,2022,Extra super lux,Side Street,"1,280,000"
كمبوند بالمعادي/معادي جاردنز سيتي,Apartments ,3,2,146 ,5,2000,Semi Finished,Main Street,"980,000"
كمبوند بالمعادي/بافاريا تاون,Apartments,,,175 ,Main Street,,,,"1,250,000"
كمبوند بالمعادي/بافاريا تاون,Apartments,2,2,130 ,3,2010,Semi Finished,Main Street,"870,000"
كارفور المعادي,Apartments,3,2,156 ,5,2021,Super lux,Garden,"1,550,000"
كارفور المعادي,Penthouse,4,3,217 ,11,2020,Super lux,Main Street,"2,150,000"
كارفور المعادي,Apartments,3,3,235 ,9,2014,Super lux,Main Street,"1,850,000"
