address,type,rooms,bathrooms,area,floor,year_built,finishing,view,price
"Fourth Zone Buildings, Madinaty",Apartments,2,1,97 ,3,2021,Super lux,Main Street,"1,100,000"
"Seventh Zone Buildings, Madinaty",Apartments,2,2,96 ,2,2021,Super lux,Main Street,"1,100,000"
"Galleria Residence, Compounds in New Cairo",Apartments,3,3,170 ,1,2021,Without Finish,,"3,370,000"
"El Banafsag 12, El Banafsag",Duplex,4,3,450 ,Ground,Super lux,Side Street,,"5,000,000"
"Monte Napoleone Compound - Reportage Properties, Compounds in El Mostakbal City",Town House,3,3,218 ,2025,Extra super lux,Garden,,"3,000,000"
"El Yasmeen 6, El Yasmeen",Apartments,3,3,200 ,2,Semi Finished,Garden,,"2,000,000"
"Monte Napoleone Compound - Reportage Properties, Compounds in El Mostakbal City",Apartments,3,3,110 ,2,Extra super lux,Pool,,"1,600,000"
"Monte Napoleone Compound - Reportage Properties, Compounds in El Mostakbal City",Duplex,3,3,201 ,4,Extra super lux,Pool,,"2,400,000"
"Cairo Festival City Compound - Al Futtaim, Compounds in New Cairo",Separate Villa,6,8,1000 ,2020,Super lux,Main Street,,"45,000,000"
katameya palms,Villas,5,5,576 ,2,2020,Semi Finished,Garden,"7,800,000"
"El Banafsag 4, El Banafsag",Separate Villa,6,6,837 ,2020,Super lux,Garden,,"18,000,000"
5 دقائق من الجولدن سكوير,Studio,1,1,76 ,2,2020,Semi Finished,,"1,100,000"
امام مدينة الرحاب,Duplex,5,4,280 ,2,2020,Super lux,,"4,676,000"
5 دقائق من الجولدن سكوير,Apartments,2,3,153 ,1,2020,Semi Finished,,"2,160,000"
"Galleria Residence, Compounds in New Cairo",Apartment with Garden,2,2,130 ,Ground,2021,Without Finish,,"2,100,000"
"Mountain View iCity Compound - DMG, Compounds in New Cairo",Apartments,3,3,165 ,2,2024,Semi Finished,Pool,"2,750,000"
"Street 1, First Neighborhood",Separate Villa,6,6,770 ,2020,Without Finish,Main Street,,"9,000,000"
"Southern Investors, New Cairo - Fifth Settlement - Tagamoa",Other,,,140 ,Main Street,,,,"750,000"
East of Academy,Apartments,3,3,300 ,Ground,2017,Super lux,Garden,"3,600,000"
"The Icon Residence Compound - Style home, Compounds in New Cairo",Apartments,3,3,147 ,2,2023,Semi Finished,,"1,911,000"
"Northern 90th Street, 90th Street",Cafe,,,187 ,Semi Finished,,,,"9,700,000"
امام مشروع هايد بارك,Apartments,3,2,190 ,2,2020,Semi Finished,,"2,422,500"
"Second Zone Villas, Madinaty",Twin House,6,4,400 ,2017,Extra super lux,Main Street,,"14,000,000"
"Kattameya Residence, Compounds in New Cairo",Villas,5,6,720 ,2020,Super lux,Garden,,"18,000,000"
امام مشروع هايد بارك متفرع من شارع التسعين,Apartment with Garden,3,4,285 ,4,2020,Semi Finished,,"3,631,500"
"El Yasmeen 1, El Yasmeen",Roof,5,3,265 ,3,2021,Semi Finished,Side Street,"2,250,000"
"Galleria Residence, Compounds in New Cairo",Duplex,5,4,310 ,1,2021,Semi Finished,Pool,"4,500,000"
"Third Neighborhood, Bait El Watan",Apartment with Garden,3,2,155 ,Ground,2023,Semi Finished,Main Street,"930,000"
"Compounds In New Cairo, Compounds in New Cairo",Separate Villa,5,4,600 ,2012,Semi Finished,Garden,,"15,500,000"
galleria moon vally,Penthouse,4,3,228 ,3,2018,Without Finish,Pool,"3,000,000"
"Galleria Moon Valley Compound - Arabia Holding, Compounds in New Cairo",Apartments,3,2,156 ,1,2019,Super lux,Side Street,"1,550,000"
"First Neighborhood, Bait El Watan",Residential Land,,,740 ,Corner,,,,"3,850,000"
سور فى سور مدينتى 5 دقائق من الجولدن سكوير,Apartments,4,4,205 ,1,2020,Semi Finished,,"2,898,000"
"First Neighborhood, Bait El Watan",Residential Land,,,379 ,Corner,,,,"3,200,000"
على بعد 5 دقائق من الجامعة الامريكية.,Apartments,2,2,135 ,1,2021,Without Finish,,"2,200,000"
"El Yasmeen 1, El Yasmeen",Apartments,5,3,245 ,Ground,2021,Semi Finished,Side Street,"2,450,000"
"Fifth Zone Villas, Madinaty",Town House,3,3,222 ,2015,Without Finish,Side Street,,"3,500,000"
"Galleria Moon Valley Compound - Arabia Holding, Compounds in New Cairo",Apartments,3,3,196 ,2,2019,Super lux,Garden,"2,000,000"
"Palm Hills New Cairo, Compounds in New Cairo",Twin House,5,5,385 ,Without Finish,Garden,,,"5,420,000"
district 3,Pharmacy,,,50 ,2018,Extra super lux,Garden,,"6,000,000"
el patio oro . 5th Settlement. cairo.egypt,Apartments,3,2,164 ,2,Semi Finished,Pool,,"1,700,000"
"Third Neighborhood, Bait El Watan",Land,,,784 ,,,,,"1,100,000"
century city,Apartments,2,2,121 ,2,2019,Extra super lux,Garden,"1,600,000"
"Compounds In New Cairo, Compounds in New Cairo",Villas,11,7,400 ,2020,Super lux,Garden,,"23,000,000"
"The Icon Residence Compound - Style home, Compounds in New Cairo",Apartment with Garden,3,2,137 ,Ground,2023,Semi Finished,,"1,900,000"
"Imtidad El Narges, New Cairo - Fifth Settlement - Tagamoa",Land,,,475 ,Main Street,,,,"2,900,000"
Hyde Park,Town House,2,3,145 ,2016,Semi Finished,Other,,"3,650,000"
"Second Zone Villas, Madinaty",Villas,6,5,555 ,2017,Without Finish,Garden,,"11,000,000"
"Mivida Compound - Emaar, Compounds in New Cairo",Twin House ,4,4,355 ,Super lux,,,,"15,456,000"
"Tenth Zone Buildings, Madinaty",Apartments,3,2,140 ,1,2020,Super lux,Garden,"1,650,000"
"Kattameya Plaza, Compounds in New Cairo",Apartments,2,2,153 ,1,Super lux,Side Street,,"2,850,000"
villette,Town House,4,4,307 ,Without Finish,,,,"8,300,000"
"Fourth Neighborhood, Bait El Watan",Apartments,,,209 ,Main Street,,,,"1,450,222"
"Village Garden Kattameya, Compounds in New Cairo",Separate Villa,5,5,370 ,2018,Super lux,Other,,"5,500,000"
"Ganaty, Compounds in New Cairo",Separate Villa,4,4,577 ,2020,Semi Finished,Garden,,"8,000,000"
Monte Napoleone,Town House,3,3,133 ,2025,Extra super lux,Garden,,"1,917,000"
"(South Academy (B, South of Academy",Duplex,4,4,414 ,Ground,2020,Semi Finished,Side Street,"2,950,000"
palm hills new cairo,Separate Villa,4,5,520 ,2018,Semi Finished,Garden,,"12,641,685"
new cairo,Duplex,3,3,220 ,4,2017,Super lux,Main Street,"1,896,250"
"Lake View Residence, Compounds in New Cairo",Apartments,4,4,228 ,Ground,2022,Without Finish,,"5,358,000"
la rose compound new cairo,Town House,5,7,520 ,Super lux,Garden,,,"8,000,000"
"Fifth Neighborhood, Bait El Watan",Apartments,3,2,168 ,1,2021,Semi Finished,Garden,"1,092,000"
New Cairo,Fractional Property Ownership,,,20 ,2,Extra super lux,Main Street,,"900,000"
"First Neighborhood, Bait El Watan",Roof,2,1,115 ,4,2023,Semi Finished,Main Street,"661,250"
"Fifth Zone Villas, Madinaty",Twin House,3,3,267 ,2014,Without Finish,Main Street,,"6,100,000"
"Other neighborhoods In New Cairo, New Cairo - Fifth Settlement - Tagamoa",Penthouse,4,3,300 ,4,2018,Super lux,Garden,"2,800,000"
"District No 1, New Cairo - Fifth Settlement - Tagamoa",Administrative,2,1,53 ,3,2017,Extra super lux,Main Street,"1,500,000"
"Fifth Neighborhood, Bait El Watan",Apartments,3,2,136 ,2,2024,Semi Finished,Main Street,"1,000,000"
"First Neighborhood, Bait El Watan",Land,,,475 ,Corner,,,,"1,600,000"
"The Second Area - Lotus North, Lotus North",Apartments,3,3,162 ,4,Semi Finished,Other,,"1,270,000"
"First Neighborhood, Bait El Watan",Residential Land,,,460 ,Garden,,,,"600,000"
"North Rehab, Rehab",Land,,,450 ,Side Street,,,,"2,000,000"
شارع نجيب اسكندر، شرق الأكاديمية,Apartment with Garden,2,3,150 ,Ground,2017,Super lux,Garden,"1,800,000"
"Third Neighborhood, Bait El Watan",Apartments,3,3,180 ,1,2023,Semi Finished,Main Street,"1,080,000"
galleria moon vally,Apartments,3,3,164 ,2,2016,Without Finish,Garden,"1,950,000"
"Hayati Residence, Compounds in New Cairo",Apartments,3,2,170 ,1,2019,Semi Finished,Garden,"2,000,000"
"Hyde Park, Compounds in New Cairo",Apartment with Garden,4,3,192 ,Ground,2020,Semi Finished,Garden,"4,000,000"
"First Neighborhood, Bait El Watan",Apartments,3,3,190 ,2,2023,Semi Finished,Main Street,"1,330,000"
"Second Zone Buildings, Madinaty",Apartments,3,1,107 ,5,2021,Super lux,Main Street,"1,100,000"
"Tenth Zone Buildings, Madinaty",Apartments,3,1,116 ,3,2021,Super lux,Main Street,"1,350,000"
"Northern 90th Street, 90th Street",Stores,,,91 ,Semi Finished,,,,"3,640,000"
مدينتي b6,Apartment with Garden,3,2,135 ,1,2021,Super lux,Main Street,"1,900,000"
"Compounds In New Cairo, Compounds in New Cairo",Apartments,3,3,150 ,Ground,2021,Semi Finished,Garden,"2,340,000"
"Mountain View 2, Compounds in New Cairo",Separate Villa,9,7,800 ,2019,Semi Finished,Garden,,"15,500,000"
"Armed Forces, Compounds in New Cairo",Villas,6,5,625 ,2019,Semi Finished,Garden,,"6,000,000"
"Stone Residence Compound - PRE, Compounds in New Cairo",Apartment with Garden,2,2,128 ,Ground,2030,Semi Finished,,"2,396,400"
سور فى سور مدينتى 5 دقائق من الجولدن سكوير,Apartments,2,3,133 ,3,2020,Semi Finished,,"2,161,000"
"North Rehab, Rehab",Residential Land,,,535 ,Main Street,,,,"1,200,000"
"Stone Residence Compound - PRE, Compounds in New Cairo",Apartment with Garden,3,2,175 ,2,2020,Semi Finished,,"2,932,650"
"Sixth Zone Buildings, Madinaty",Apartments,3,2,143 ,6,2021,Super lux,Main Street,"1,650,000"
"Mountain View iCity Compound - DMG, Compounds in New Cairo",Apartments,3,2,135 ,5,2023,Extra super lux,Main Street,"2,150,000"
امام مدينة الرحاب,Duplex,4,4,260 ,2,2020,Super lux,,"4,358,000"
سور فى سور مدينتى 5 دقائق من الجولدن سكوير,Apartments,5,4,240 ,2,2020,Semi Finished,,"3,463,000"
azad,Apartments,3,3,182 ,2,2019,Semi Finished,Garden,"3,150,000"
mountain view 2,Separate Villa,5,6,600 ,2018,Semi Finished,Garden,,"15,222,000"
"First Neighborhood, Bait El Watan",Apartments,3,3,160 ,2,2024,Semi Finished,Main Street,"1,040,000"
"New Narges, New Cairo - Fifth Settlement - Tagamoa",Apartment with Garden,3,2,140 ,Ground,2021,Semi Finished,Garden,"1,256,000"
"Third Zone Villas, Madinaty",Twin House,3,4,253 ,2021,Semi Finished,Garden,,"3,650,000"
"Compounds In New Cairo, Compounds in New Cairo",Separate Villa,7,5,700 ,2009,Extra super lux,Garden,,"8,000,000"
mountain view 2,Twin House,4,4,320 ,2019,Semi Finished,Garden,,"8,750,000"
"Third Zone Villas, Madinaty",Twin House,3,4,266 ,2022,Without Finish,Garden,,"12,500,000"
Apartment for sale 135m in Madinaty Group B1,Apartments,3,2,135 ,2,2021,Super lux,Main Street,"1,660,000"
"Second Zone Villas, Madinaty",Separate Villa,7,7,629 ,2021,Without Finish,Garden,,"14,000,000"
بيزنس بلاس التجمع الخامس,Offices,3,1,124 ,2,2020,Super lux,Main Street,"7,512,970"
"Industrial zone, New Cairo - Fifth Settlement - Tagamoa",Other,,,300 ,2020,Super lux,Main Street,,"20,000"
التجمع الخامس,Apartments,3,3,140 ,4,2020,Super lux,Main Street,"380,000"
اللوتس الجديده,Land,,,515 ,Corner,,,,"6,000,000"
"Second Neighborhood, Bait El Watan",Apartment with Garden,3,3,174 ,1,2021,Semi Finished,Main Street,"1,245,800"
"Second Neighborhood, Bait El Watan",Land,,,740 ,Main Street,,,,"4,500,000"
"Fifth Neighborhood, Bait El Watan ",Residential Land,,,660 ,Main Street,,,,"2,500,000"
"Compounds In New Cairo, Compounds in New Cairo",Apartments,3,3,170 ,Ground,2021,Extra super lux,,"2,966,000"
"Hyde Park, Compounds in New Cairo",Villas,4,4,600 ,2018,Extra super lux,Garden,,"15,000,000"
"Stone Residence Compound - PRE, Compounds in New Cairo",Penthouse,4,4,220 ,4,2018,Semi Finished,Pool,"2,400,000"
"Down Town - New Cairo, New Cairo - Fifth Settlement - Tagamoa",Stores,,,44 ,Super lux,Main Street,,,"5,300,000"
Mivida- New Cairo,Separate Villa,4,5,356 ,Semi Finished,,,,"12,688,000"
"Fifth Neighborhood, Bait El Watan",Residential Land,,,830 ,Corner,,,,"2,250,000"
"Hyde Park, Compounds in New Cairo",Separate Villa,5,4,327 ,2020,Semi Finished,Main Street,,"7,350,000"
"Fourth Neighborhood, Bait El Watan",Residential Land,,,690 ,Garden,,,,"3,000,000"
"Second Neighborhood, Bait El Watan",Residential Land,,,737 ,Garden,,,,"3,400,000"
"First Neighborhood, Bait El Watan",Residential Land,,,460 ,Corner,,,,"1,650,000"
"Fifth Neighborhood, Bait El Watan",Residential Land,,,660 ,Main Street,,,,"2,500,000"
"Mivida Compound - Emaar, Compounds in New Cairo",Separate Villa,3,3,261 ,Super lux,Main Street,,,"15,960,000"
Monte Napoleone,Town House,3,3,133 ,2013,Extra super lux,Other,,"1,797,000"
"Side Street off 90th Street, 90th Street",Apartments,3,2,146 ,2,2019,Semi Finished,Main Street,"1,380,000"
الحى الثانى بيت الوطن التجمع الخامس,Land,,,737 ,Garden,,,,"3,431,000"
"B-1(Poly-clincs, Metro market, Mosque, Library)",Apartments,2,1,107 ,1,2016,Super lux,,"1,569,000"
galleria moon vally,Penthouse,2,2,166 ,3,2016,Without Finish,Other,"2,100,000"
"Bloomfields Compound - Tatweer Misr, Compounds in El Mostakbal City",Studio,1,1,70 ,2,2024,Semi Finished,Main Street,"1,111,000"
Azzar 2,Town House,4,3,176 ,2024,Semi Finished,Corner,,"6,500,000"
"First Neighborhood, Bait El Watan",Residential Land,,,494 ,Corner,,,,"1,750,000"
galleria moon vally,Penthouse,3,3,228 ,3,2017,Without Finish,Pool,"3,000,000"
galleria moon vally,Apartment with Garden,3,3,162 ,1,2017,Without Finish,Pool,"2,550,000"
"Hyde Park, Compounds in New Cairo",Apartments,1,1,83 ,Ground,2021,Semi Finished,Garden,"1,860,000"
"El Yasmeen 5, El Yasmeen",Apartment with Garden,4,2,400 ,Ground,2021,Super lux,Side Street,"850,000"
Hyde Park,Town House,3,3,243 ,2017,Semi Finished,Other,,"4,950,000"
Azzar 2,Town House,3,3,176 ,2024,Semi Finished,Garden,,"5,500,000"
Mivida Emaar,Apartments,2,3,167 ,Ground,2021,Super lux,Garden,"5,330,000"
"Fifth Zone Villas, Madinaty",Town House,3,4,222 ,2014,Without Finish,Side Street,,"4,369,000"
"El Yasmeen 4, El Yasmeen",Duplex,3,1,350 ,Ground,2018,Semi Finished,Garden,"2,500,000"
15 دقيقة من الجامعه الامريكية,Apartments,3,3,165 ,1,2021,Without Finish,,"2,557,000"
El Patio Oro,Penthouse,3,3,192 ,3,2024,Semi Finished,Other,"3,330,000"
10 دقائق من الجامعه الامريكية,Apartments,3,3,165 ,1,2021,Without Finish,,"2,517,000"
15 دقيقة من الجامعه الامريكية,Apartments,3,3,147 ,1,2021,Without Finish,,"2,181,000"
امام مدينة الرحاب,Duplex,6,5,275 ,2,2020,Super lux,,"5,071,000"
علي شارع التسعين مباشر,Apartments,2,1,131 ,1,2021,Without Finish,,"2,100,000"
15 دقيقة من الجامعه الامريكية,Apartments,3,2,152 ,2,2021,Super lux,,"3,899,000"
"First Neighborhood, Bait El Watan",Apartment with Garden,3,2,155 ,Ground,2023,Semi Finished,Main Street,"1,007,500"
stone residence,Apartments,2,2,140 ,3,2019,Without Finish,Garden,"2,568,000"
5 دقائق من الجولدن سكوير,Apartments,4,4,256 ,3,2020,Semi Finished,,"3,797,000"
stone residence,Penthouse,4,4,275 ,3,2019,Without Finish,Pool,"4,745,000"
امام مدينة الرحاب دقائق من طريق السويس,Duplex,4,4,270 ,2020,Super lux,,,"4,783,000"
15 دقيقة من الجامعه الامريكية,Apartments,2,1,131 ,1,2021,Without Finish,,"1,979,000"
"Northern 90th Street, 90th Street",Offices,3,1,112 ,2,2019,Super lux,Main Street,"5,625,760"
"Mivida Compound - Emaar, Compounds in New Cairo",Villas,3,3,261 ,2019,Super lux,Main Street,,"17,650,000"
مدينتي b10,Apartments,3,2,116 ,4,2017,Super lux,Garden,"2,240,000"
THE BROOKS,Apartments,3,4,190 ,2,2021,Without Finish,Garden,"3,320,000"
"Fifth Square Mall - AlMarasem Development, Compounds in New Cairo",Apartments,2,2,124 ,2,2019,Super lux,Main Street,"2,360,000"
Apartment for sale 69m in Madinaty Group B11,Apartments,2,1,69 ,Ground,2021,Without Finish,Other,"695,000"
"Kattameya Gardens, Compounds in New Cairo",Town House,3,3,200 ,2019,Semi Finished,Main Street,,"3,650,000"
Madinaty b6,Apartments,3,2,103 ,3,2015,Super lux,Garden,"1,600,000"
"Grand Residance, Compounds in New Cairo",Town House,5,4,360 ,2010,Super lux,Side Street,,"5,500,000"
Mountain View iCity,Town House,3,4,295 ,2015,Without Finish,Corner,,"6,000,000"
"First Zone Villas, Madinaty",Separate Villa,3,3,317 ,2012,Without Finish,Garden,,"7,200,000"
THE BROOKS,Apartments,2,1,115 ,2,2021,Without Finish,Garden,"1,700,000"
Zed East,Apartments,3,2,139 ,3,2025,Extra super lux,Other,"3,760,000"
"11th St., First Zone Buildings",Apartments,2,1,100 ,2,2012,Super lux,Side Street,"1,250,000"
"Rare Compound - Al Ahly Sabbour, Compounds in El Mostakbal City",Town House,3,3,275 ,2030,Semi Finished,Garden,,"3,250,000"
اللوتس الجنوبية,Apartments,3,2,160 ,3,2015,Semi Finished,Main Street,"1,300,000"
Lake View Residence - ElHazek,Apartments,3,2,197 ,2,2021,Semi Finished,Garden,"3,150,000"
Hyde Park,Town House,2,3,160 ,2021,Semi Finished,Garden,,"3,400,000"
Hyde Park,Twin House,4,4,305 ,Super lux,Garden,,,"7,000,000"
"Moon Valley 2, Compounds in New Cairo",Twin House,4,3,275 ,2017,Without Finish,,,"4,750,000"
التجمع الخامس بجوار الجامعه الامريكيه كمبوند اصاله,Apartments,3,3,195 ,3,2015,Semi Finished,Main Street,"2,700,000"
"Fifth Zone Villas, Madinaty",Villas,3,3,222 ,2016,Without Finish,Garden,,"3,450,000"
"Hayati Residence, Compounds in New Cairo",Apartments,3,3,170 ,1,2019,Semi Finished,Garden,"2,000,000"
"Palm Hills New Cairo, Compounds in New Cairo",Twin House,5,5,385 ,2021,Without Finish,Garden,,"5,420,000"
"Rihana Villas, Compounds in New Cairo",Villas,7,5,650 ,2019,Super lux,Garden,,"8,000,000"
Mountain View iCity,Villas,3,3,230 ,2025,Semi Finished,Seaview,,"3,770,000"
"El Narges 1, El Narges",Apartments,3,3,200 ,Ground,2017,Super lux,Main Street,"3,000,000"
"Second Zone Buildings, Madinaty",Apartments,2,1,110 ,1,2010,Super lux,Main Street,"1,200,000"
"First Neighborhood, Bait El Watan",Apartments,3,3,160 ,1,2022,Semi Finished,Garden,"1,080,000"
Lake View Residence - ElHazek,Apartments,3,4,268 ,2,2021,Super lux,Garden,"4,500,000"
"Monte Napoleone Compound - Reportage Properties, Compounds in El Mostakbal City",Town House,3,3,218 ,Extra super lux,Pool,,,"1,797,000"
"Second Neighborhood, Bait El Watan",Apartments,4,3,215 ,1,2024,Semi Finished,Main Street,"1,376,000"
"The Icon Residence Compound - Style home, Compounds in New Cairo",Apartments,4,3,250 ,2,2019,Super lux,Garden,"3,000,000"
mountain view,Twin House,5,6,379 ,2021,Semi Finished,Garden,,"6,500,000"
"First Neighborhood, Bait El Watan",Apartment with Garden,3,2,135 ,Ground,2024,Semi Finished,Main Street,"850,000"
"Rehab Hills, Rehab",Villas,7,7,555 ,2020,Semi Finished,Corner,,"18,000,000"
"Second Zone Buildings, Madinaty",Apartments,3,3,175 ,6,2018,Super lux,Garden,"2,000,000"
"Second Neighborhood, Bait El Watan",Apartments,3,2,150 ,2,2024,Semi Finished,Side Street,"855,000"
"Second Neighborhood, Bait El Watan",Residential Land,,,740 ,Garden,,,,"3,900,000"
التجمع الخامس بجوار الجامعه الامريكيه كمبوند اصاله,Apartments,3,3,225 ,6,2015,Semi Finished,Main Street,"2,700,000"
"(South Academy (A, South of Academy",Villas,6,5,1200 ,2011,Super lux,Garden,,"14,000,000"
Hyde Park,Penthouse,2,3,269 ,2,2021,Semi Finished,Garden,"4,200,000"
"North Rehab, Rehab",Apartments,3,3,178 ,1,2022,Semi Finished,Corner,"1,350,000"
"Northern 90th Street, 90th Street",Administrative,1,1,77 ,2,2020,Super lux,,"3,867,710"
"Compounds In New Cairo, Compounds in New Cairo",Residential Land,,,80976 ,Garden,,,,"688,296,000"
"First Neighborhood, Bait El Watan",Residential Land,,,740 ,Garden,,,,"3,750,000"
Hyde Park,Villas,4,4,422 ,2021,Semi Finished,Garden,,"10,500,000"
"Stone Residence Compound - PRE, Compounds in New Cairo",Apartments,3,3,175 ,2,2020,Semi Finished,Corner,"2,350,000"
"Omar Ibn Abd El-Aziz Mosque, First Zone Buildings",Apartment with Garden,2,1,96 ,Ground,2016,Super lux,Side Street,"1,350,000"
"Promenade Residence - Wadi Degla Developments, Compounds in New Cairo",Apartments,3,2,180 ,2,Super lux,Main Street,,"3,900,000"
"Azad Compound - Tameer Arabian, Compounds in New Cairo",Apartments,3,3,177 ,2,Semi Finished,Garden,,"3,370,000"
fifth square,Apartments,3,3,270 ,2,Super lux,Garden,,"5,115,000"
"First Zone Buildings, First Zone Buildings",Apartments,4,4,265 ,1,2009,Super lux,Garden,"3,250,000"
Monte Napoleone,Town House,3,3,133 ,2025,Extra super lux,,,"1,797,000"
"Fifth Zone Buildings, Madinaty",Separate Villa,4,3,312 ,2019,Without Finish,Other,,"7,250,000"
"Compounds In New Cairo, Compounds in New Cairo",Villas,7,5,650 ,2009,Semi Finished,Garden,,"6,500,000"
bait el watan,Apartments,4,3,185 ,2,2022,Semi Finished,Main Street,"1,750,000"
"Mohammad Othman St., East of Academy",Duplex ,4,4,360 ,1,2020,Super lux,Garden,"3,750,000"
"Third Zone Villas, Madinaty",Separate Villa,4,3,312 ,2014,Without Finish,,,"8,500,000"
"First Neighborhood, Bait El Watan",Apartments,2,2,117 ,3,Semi Finished,Main Street,,"755,000"
stone residence,Penthouse,5,4,275 ,3,2021,Semi Finished,Pool,"2,900,000"
"Tenth Zone Buildings, Madinaty",Apartments,3,1,116 ,1,2017,Super lux,,"1,450,000"
"Seventh Neighborhood, Third Settlement",Apartments,2,1,100 ,1,Lux,,,"720,000"
"Fifth Square Mall - AlMarasem Development, Compounds in New Cairo",Apartments,1,2,100 ,Ground,Extra super lux,,,"2,099,687"
El Banafseg 5 - New Cairo,Apartments,3,3,205 ,1,Super lux,Garden,,"2,750,000"
bait el watan,Apartments,3,3,162 ,1,2022,Semi Finished,Main Street,"1,500,000"
"Monte Napoleone Compound - Reportage Properties, Compounds in El Mostakbal City",Town House,4,5,218 ,Extra super lux,Garden,,,"3,325,500"
"Dar Misr, New Cairo - Fifth Settlement - Tagamoa",Apartments,3,2,130 ,4,2019,Super lux,Corner,"1,000,000"
"Stone Residence Compound - PRE, Compounds in New Cairo",Apartments,3,2,155 ,Ground,Super lux,,,"2,500,000"
"The First Area - Lotus North, Lotus North",Apartments,3,3,134 ,2,2014,Semi Finished,Main Street,"1,100,000"
fifth square,Apartments,3,2,138 ,1,2021,Super lux,Garden,"2,959,000"
Palm Hills Kattameya,Separate Villa,5,4,590 ,Super lux,,,,"11,600,000"
mountain view,Penthouse,2,3,166 ,4,2020,Super lux,Pool,"2,350,000"
"First Zone Buildings, First Zone Buildings",Apartments,3,3,260 ,1,2007,Super lux,Garden,"3,250,000"
"District No 1, New Cairo - Fifth Settlement - Tagamoa",Apartments,3,2,182 ,3,Semi Finished,Garden,,"2,300,000"
"Mountain View iCity Compound - DMG, Compounds in New Cairo",Chalets,2,2,130 ,1,Super lux,Garden,,"3,200,000"
"Northern 90th Street, 90th Street",Administrative,5,2,155 ,2,2018,Semi Finished,Main Street,"8,525,000"
"Second Zone Villas, Madinaty",Villas,6,6,555 ,Super lux,,,,"30,000,000"
"Second Zone Villas, Madinaty",Villas,5,4,440 ,2012,Super lux,,,"12,000,000"
"Fifth Zone Villas, Madinaty",Villas,3,3,231 ,2020,Without Finish,Corner,,"5,300,000"
"Second Neighborhood, Bait El Watan",Apartments,3,3,185 ,1,2024,Super lux,Main Street,"1,180,000"
"Compounds In New Cairo, Compounds in New Cairo",Town House,3,3,191 ,2024,Semi Finished,Garden,,"4,850,000"
"Group 113, Eleventh Zone Buildings",Apartment with Garden,2,2,96 ,Ground,2009,Extra super lux,Garden,"1,400,000"
"Northern 90th Street, 90th Street",Administrative,1,1,31 ,4,2021,Super lux,Main Street,"1,383,300"
"Second Neighborhood, Bait El Watan",Apartment with Garden,3,2,140 ,Ground,2025,Semi Finished,Back,"810,000"
"Second Zone Villas, Madinaty",Villas,6,6,615 ,2012,Without Finish,,,"18,500,000"
"Second Zone Villas, Madinaty",Villas,6,6,629 ,Without Finish,,,,"14,000,000"
"Mountain View Executive Residence, Compounds in New Cairo",Apartments,2,2,133 ,2,Without Finish,Pool,,"2,000,000"
"Sixth Zone Buildings, Madinaty",Apartments,3,1,143 ,3,2012,Super lux,Garden,"1,500,000"
"El Banafsag 7, El Banafsag",Duplex,4,4,320 ,Ground,2021,Semi Finished,Garden,"2,500,000"
"Fourth Neighborhood, Bait El Watan",Apartments,3,3,136 ,1,2024,Without Finish,,"1,500,000"
"New El Andalous, New Cairo - Fifth Settlement - Tagamoa",Apartments,3,3,190 ,2,2021,Semi Finished,Main Street,"1,480,000"
"Fifth Neighborhood, Bait El Watan",Apartment with Garden,3,2,276 ,2,2019,Super lux,Garden,"1,163,000"
"Gardenia Heights, New Cairo - Fifth Settlement - Tagamoa",Apartments,3,3,240 ,3,2021,Semi Finished,Main Street,"1,230,000"
villette,Town House,4,4,307 ,Super lux,,,,"8,300,000"
"Third Neighborhood, Bait El Watan",Land,,,789 ,,,,,"2,100,000"
"Palm Hills New Cairo, Compounds in New Cairo",Apartments,3,3,183 ,2,2021,Without Finish,Garden,"2,850,000"
"Zed East Compound - ORA, Compounds in New Cairo",Apartments,2,2,104 ,2,2023,Extra super lux,Garden,"2,641,760"
"Fourth Neighborhood, Bait El Watan",Land,,,600 ,,,,,"1,450,000"
"Monte Napoleone Compound - Reportage Properties, Compounds in El Mostakbal City",Town House,4,5,218 ,Super lux,Garden,,,"3,665,000"
"El Andalous, New Cairo - Fifth Settlement - Tagamoa",Apartments,3,2,185 ,3,2019,Semi Finished,Side Street,"1,480,000"
"Fifth Neighborhood, Bait El Watan",Apartments,3,2,149 ,4,2023,Super lux,Garden,"965,000"
"Eastown Compound - Sodic, Compounds in New Cairo",Apartments,3,3,187 ,2,Semi Finished,Side Street,,"3,500,000"
"Second Neighborhood, Bait El Watan",Apartments,4,3,215 ,1,2025,Semi Finished,Main Street,"1,480,000"
"Takseam El Andlos, New Cairo - Fifth Settlement - Tagamoa",Apartments,3,3,195 ,1,2020,Semi Finished,Corner,"1,660,000"
"El Yasmeen 8, El Yasmeen",Apartment with Garden,3,3,200 ,Ground,2018,Extra super lux,Main Street,"1,800,000"
"Street 16, Third Neighborhood",Duplex,4,3,270  ,1,2020,Semi Finished,Corner,"2,300,000"
"Lotus South, Lotus",Apartment with Garden,4,2,175 ,Ground,2017,Super lux,Main Street,"1,800,000"
"Akhnaton St., Fifth Neighborhood",Apartments,3,2,190 ,1,2012,Super lux,Garden,"1,850,000"
"Sky Condos Compound - Sodic, Compounds in New Cairo",Apartments,3,3,188 ,2,2020,Super lux,Main Street,"4,375,000"
"The Third Area - Lotus North, Lotus North",Apartments,3,3,175 ,1,2017,Semi Finished,,"1,350,000"
